id	label
location.administrative_division.second_level_division_of	location.administrative_division.second_level_division_of
location.administrative_division_capital_relationship.administrative_division	location.administrative_division_capital_relationship.administrative_division
location.administrative_division_capital_relationship.capital	location.administrative_division_capital_relationship.capital
location.australian_state.capital_city	location.australian_state.capital_city
location.australian_suburb.postal_code	location.australian_suburb.postal_code
location.capital_of_administrative_division.capital_of	location.capital_of_administrative_division.capital_of
location.citytown.postal_codes	location.citytown.postal_codes
location.cotermination.location	location.cotermination.location
location.country.administrative_divisions	location.country.administrative_divisions
location.country.calling_code	location.country.calling_code
location.country.capital	location.country.capital
location.country.currency_formerly_used	location.country.currency_formerly_used
location.country.currency_used	location.country.currency_used
location.country.fifa_code	location.country.fifa_code
location.country.fips10_4	location.country.fips10_4
location.country.first_level_divisions	location.country.first_level_divisions
location.country.form_of_government	location.country.form_of_government
location.country.gdp_nominal	location.country.gdp_nominal
location.country.internet_tld	location.country.internet_tld
location.country.iso3166_1_alpha2	location.country.iso3166_1_alpha2
location.country.iso3166_1_shortname	location.country.iso3166_1_shortname
location.country.iso_alpha_3	location.country.iso_alpha_3
location.country.languages_spoken	location.country.languages_spoken
location.country.national_anthem	location.country.national_anthem
location.country.official_language	location.country.official_language
location.country.second_level_divisions	location.country.second_level_divisions
location.dated_location.date_dissolved	location.dated_location.date_dissolved
location.dated_location.date_founded	location.dated_location.date_founded
location.geocode.latitude	location.geocode.latitude
location.geocode.longitude	location.geocode.longitude
location.hud_county_place.county	location.hud_county_place.county
location.hud_county_place.countyplace_id	location.hud_county_place.countyplace_id
location.hud_county_place.place	location.hud_county_place.place
location.hud_foreclosure_area.bls_unemployment_rate	location.hud_foreclosure_area.bls_unemployment_rate
location.hud_foreclosure_area.estimated_number_of_mortgages	location.hud_foreclosure_area.estimated_number_of_mortgages
location.hud_foreclosure_area.hhuniv	location.hud_foreclosure_area.hhuniv
location.hud_foreclosure_area.ofheo_price_change	location.hud_foreclosure_area.ofheo_price_change
location.hud_foreclosure_area.total_90_day_vacant_residential_addresses	location.hud_foreclosure_area.total_90_day_vacant_residential_addresses
location.hud_foreclosure_area.total_residential_addresses	location.hud_foreclosure_area.total_residential_addresses
location.imports_and_exports.exported_to	location.imports_and_exports.exported_to
location.imports_and_exports.imported_from	location.imports_and_exports.imported_from
location.kp_province.capital	location.kp_province.capital
location.location.adjectival_form	location.location.adjectival_form
location.location.adjoin_s	location.location.adjoin_s
location.location.area	location.location.area
location.location.area_land	location.location.area_land
location.location.area_water	location.location.area_water
location.location.containedby	location.location.containedby
location.location.contains	location.location.contains
location.location.contains_major_portion_of	location.location.contains_major_portion_of
location.location.coterminous_with	location.location.coterminous_with
location.location.events	location.location.events
location.location.geolocation	location.location.geolocation
location.location.geometry	location.location.geometry
location.location.gnis_feature_id	location.location.gnis_feature_id
location.location.gns_ufi	location.location.gns_ufi
location.location.mean_elevation	location.location.mean_elevation
location.location.nearby_airports	location.location.nearby_airports
location.location.partially_contained_by	location.location.partially_contained_by
location.location.partially_containedby	location.location.partially_containedby
location.location.partially_contains	location.location.partially_contains
location.location.partiallycontains	location.location.partiallycontains
location.location.people_born_here	location.location.people_born_here
location.location.primarily_containedby	location.location.primarily_containedby
location.location.street_address	location.location.street_address
location.location.time_zones	location.location.time_zones
location.location_symbol_relationship.Kind_of_symbol	location.location_symbol_relationship.Kind_of_symbol
location.location_symbol_relationship.administrative_division	location.location_symbol_relationship.administrative_division
location.location_symbol_relationship.date_adopted	location.location_symbol_relationship.date_adopted
location.location_symbol_relationship.symbol	location.location_symbol_relationship.symbol
location.mailing_address.citytown	location.mailing_address.citytown
location.mailing_address.country	location.mailing_address.country
location.mailing_address.postal_code	location.mailing_address.postal_code
location.mailing_address.state_province_region	location.mailing_address.state_province_region
location.mailing_address.street_address	location.mailing_address.street_address
location.mailing_address.street_address_2	location.mailing_address.street_address_2
location.mailing_address.street_address_3	location.mailing_address.street_address_3
location.mailing_address.street_address_4	location.mailing_address.street_address_4
location.metropolitan_area_anchor.metropolitan_area	location.metropolitan_area_anchor.metropolitan_area
location.neighborhood.neighborhood_of	location.neighborhood.neighborhood_of
location.partial_containment_relationship.partially_contained_by	location.partial_containment_relationship.partially_contained_by
location.partial_containment_relationship.partially_contains	location.partial_containment_relationship.partially_contains
location.partial_containment_relationship.percent_area	location.partial_containment_relationship.percent_area
location.place_with_neighborhoods.neighborhoods	location.place_with_neighborhoods.neighborhoods
location.statistical_region.brain_drain_percent	location.statistical_region.brain_drain_percent
location.statistical_region.co2_emissions_industrial	location.statistical_region.co2_emissions_industrial
location.statistical_region.co2_emissions_mobile	location.statistical_region.co2_emissions_mobile
location.statistical_region.co2_emissions_per_capita	location.statistical_region.co2_emissions_per_capita
location.statistical_region.co2_emissions_residential	location.statistical_region.co2_emissions_residential
location.statistical_region.debt_service_as_percent_of_trade_volume	location.statistical_region.debt_service_as_percent_of_trade_volume
location.statistical_region.deposit_interest_rate	location.statistical_region.deposit_interest_rate
location.statistical_region.electricity_consumption_per_capita	location.statistical_region.electricity_consumption_per_capita
location.statistical_region.energy_use_per_capita	location.statistical_region.energy_use_per_capita
location.statistical_region.external_debt_stock	location.statistical_region.external_debt_stock
location.statistical_region.foreign_direct_investment_net_inflows	location.statistical_region.foreign_direct_investment_net_inflows
location.statistical_region.gdp_growth_rate	location.statistical_region.gdp_growth_rate
location.statistical_region.gdp_nominal	location.statistical_region.gdp_nominal
location.statistical_region.gdp_nominal_per_capita	location.statistical_region.gdp_nominal_per_capita
location.statistical_region.gdp_real	location.statistical_region.gdp_real
location.statistical_region.gender_balance_members_of_parliament	location.statistical_region.gender_balance_members_of_parliament
location.statistical_region.gni_in_ppp_dollars	location.statistical_region.gni_in_ppp_dollars
location.statistical_region.gni_per_capita_in_ppp_dollars	location.statistical_region.gni_per_capita_in_ppp_dollars
location.statistical_region.high_tech_as_percent_of_manufactured_exports	location.statistical_region.high_tech_as_percent_of_manufactured_exports
location.statistical_region.hud_id	location.statistical_region.hud_id
location.statistical_region.internet_users_percent_population	location.statistical_region.internet_users_percent_population
location.statistical_region.labor_participation_rate	location.statistical_region.labor_participation_rate
location.statistical_region.literacy_rate	location.statistical_region.literacy_rate
location.statistical_region.long_term_unemployment_rate	location.statistical_region.long_term_unemployment_rate
location.statistical_region.market_cap_of_listed_companies_as_percent_of_gdp	location.statistical_region.market_cap_of_listed_companies_as_percent_of_gdp
location.statistical_region.military_expenditure_percent_gdp	location.statistical_region.military_expenditure_percent_gdp
location.statistical_region.places_exported_to	location.statistical_region.places_exported_to
location.statistical_region.places_imported_from	location.statistical_region.places_imported_from
location.statistical_region.population	location.statistical_region.population
location.statistical_region.poverty_rate_2dollars_per_day	location.statistical_region.poverty_rate_2dollars_per_day
location.statistical_region.prevalence_of_undernourisment	location.statistical_region.prevalence_of_undernourisment
location.statistical_region.religions	location.statistical_region.religions
location.statistical_region.renewable_freshwater_per_capita	location.statistical_region.renewable_freshwater_per_capita
location.statistical_region.rent50_0	location.statistical_region.rent50_0
location.statistical_region.rent50_1	location.statistical_region.rent50_1
location.statistical_region.rent50_2	location.statistical_region.rent50_2
location.statistical_region.rent50_3	location.statistical_region.rent50_3
location.statistical_region.rent50_4	location.statistical_region.rent50_4
location.statistical_region.size_of_armed_forces	location.statistical_region.size_of_armed_forces
location.statistical_region.time_required_to_start_a_business	location.statistical_region.time_required_to_start_a_business
location.statistical_region.unemployment_rate	location.statistical_region.unemployment_rate
location.uk_statistical_location.gss_code	location.uk_statistical_location.gss_code
location.uk_statistical_location.ons_code	location.uk_statistical_location.ons_code
location.us_county.county_seat	location.us_county.county_seat
location.us_county.hud_county_place	location.us_county.hud_county_place
location.us_county.hud_section_8_area	location.us_county.hud_section_8_area
location.us_state.capital	location.us_state.capital
measurement_unit.adjusted_money_value.adjusted_value	measurement_unit.adjusted_money_value.adjusted_value
measurement_unit.adjusted_money_value.adjustment_currency	measurement_unit.adjusted_money_value.adjustment_currency
measurement_unit.adjusted_money_value.adjustment_date	measurement_unit.adjusted_money_value.adjustment_date
measurement_unit.adjusted_money_value.measurement_date	measurement_unit.adjusted_money_value.measurement_date
measurement_unit.dated_integer.number	measurement_unit.dated_integer.number
measurement_unit.dated_integer.source	measurement_unit.dated_integer.source
measurement_unit.dated_integer.year	measurement_unit.dated_integer.year
measurement_unit.dated_kilowatt_hour.date	measurement_unit.dated_kilowatt_hour.date
measurement_unit.dated_kilowatt_hour.number	measurement_unit.dated_kilowatt_hour.number
measurement_unit.dated_money_value.amount	measurement_unit.dated_money_value.amount
measurement_unit.dated_money_value.currency	measurement_unit.dated_money_value.currency
measurement_unit.dated_money_value.source	measurement_unit.dated_money_value.source
measurement_unit.dated_money_value.valid_date	measurement_unit.dated_money_value.valid_date
measurement_unit.time_interval.end	measurement_unit.time_interval.end
measurement_unit.time_interval.start	measurement_unit.time_interval.start
media_common.adaptation.adapted_from	media_common.adaptation.adapted_from
media_common.adapted_work.adaptations	media_common.adapted_work.adaptations
media_common.cataloged_instance.isbn13	media_common.cataloged_instance.isbn13
media_common.cataloged_instance.isrc	media_common.cataloged_instance.isrc
media_common.cataloged_instance.iswc	media_common.cataloged_instance.iswc
media_common.cataloged_instance.lccn	media_common.cataloged_instance.lccn
media_common.cataloged_instance.oclc_number	media_common.cataloged_instance.oclc_number
media_common.cataloged_instance.opac_cornell	media_common.cataloged_instance.opac_cornell
media_common.cataloged_instance.opac_northwestern	media_common.cataloged_instance.opac_northwestern
media_common.cataloged_instance.opac_psu	media_common.cataloged_instance.opac_psu
media_common.cataloged_instance.opac_uchicago	media_common.cataloged_instance.opac_uchicago
media_common.cataloged_instance.opac_umich	media_common.cataloged_instance.opac_umich
media_common.cataloged_instance.opac_wisc	media_common.cataloged_instance.opac_wisc
media_common.cataloged_instance.stanford_opac	media_common.cataloged_instance.stanford_opac
media_common.creative_work.credit	media_common.creative_work.credit
media_common.dedicated_work.dedication	media_common.dedicated_work.dedication
media_common.dedicatee.dedications	media_common.dedicatee.dedications
media_common.dedication.dedicated_by	media_common.dedication.dedicated_by
media_common.dedication.dedicated_to	media_common.dedication.dedicated_to
media_common.dedication.work_dedicated	media_common.dedication.work_dedicated
media_common.dedicator.dedications	media_common.dedicator.dedications
media_common.literary_genre.books_in_this_genre	media_common.literary_genre.books_in_this_genre
media_common.literary_genre.stories_in_this_genre	media_common.literary_genre.stories_in_this_genre
media_common.media_genre.child_genres	media_common.media_genre.child_genres
media_common.media_genre.parent_genre	media_common.media_genre.parent_genre
media_common.netflix_genre.titles	media_common.netflix_genre.titles
media_common.netflix_title.netflix_genres	media_common.netflix_title.netflix_genres
media_common.quotation.addressee	media_common.quotation.addressee
media_common.quotation.author	media_common.quotation.author
media_common.quotation.quotationsbook_id	media_common.quotation.quotationsbook_id
media_common.quotation.subjects	media_common.quotation.subjects
media_common.quotation_addressee.quotations	media_common.quotation_addressee.quotations
media_common.quotation_source.quotations	media_common.quotation_source.quotations
media_common.quotation_source.quotationsbook_id	media_common.quotation_source.quotationsbook_id
media_common.quotation_subject.quotations_about_this_subject	media_common.quotation_subject.quotations_about_this_subject
medicine.disease.notable_people_with_this_condition	medicine.disease.notable_people_with_this_condition
medicine.disease.risk_factors	medicine.disease.risk_factors
medicine.icd_9_cm_classification.code	medicine.icd_9_cm_classification.code
medicine.icd_9_cm_classification.includes_classifications	medicine.icd_9_cm_classification.includes_classifications
medicine.notable_person_with_medical_condition.condition	medicine.notable_person_with_medical_condition.condition
medicine.risk_factor.diseases	medicine.risk_factor.diseases
medicine.symptom.symptom_of	medicine.symptom.symptom_of
meteorology.cyclone_affected_area.cyclones	meteorology.cyclone_affected_area.cyclones
meteorology.tropical_cyclone.affected_areas	meteorology.tropical_cyclone.affected_areas
meteorology.tropical_cyclone.category	meteorology.tropical_cyclone.category
meteorology.tropical_cyclone.damages	meteorology.tropical_cyclone.damages
meteorology.tropical_cyclone.dissipated	meteorology.tropical_cyclone.dissipated
meteorology.tropical_cyclone.formed	meteorology.tropical_cyclone.formed
meteorology.tropical_cyclone.highest_winds	meteorology.tropical_cyclone.highest_winds
meteorology.tropical_cyclone.lowest_pressure	meteorology.tropical_cyclone.lowest_pressure
meteorology.tropical_cyclone.strongest_storm_of	meteorology.tropical_cyclone.strongest_storm_of
meteorology.tropical_cyclone.total_fatalities	meteorology.tropical_cyclone.total_fatalities
meteorology.tropical_cyclone.tropical_cyclone_season	meteorology.tropical_cyclone.tropical_cyclone_season
military.casualties.combatant	military.casualties.combatant
military.casualties.military_conflict	military.casualties.military_conflict
military.casualties.type_of_casualties	military.casualties.type_of_casualties
military.force_strength.force_size	military.force_strength.force_size
military.force_strength.maximum_force_size	military.force_strength.maximum_force_size
military.force_strength.military_conflict	military.force_strength.military_conflict
military.force_strength.resource	military.force_strength.resource
military.military_combatant.armed_forces	military.military_combatant.armed_forces
military.military_combatant.belongs_to_combatant_group	military.military_combatant.belongs_to_combatant_group
military.military_combatant.casualties	military.military_combatant.casualties
military.military_combatant.force_deployments	military.military_combatant.force_deployments
military.military_combatant.includes_allies	military.military_combatant.includes_allies
military.military_combatant.military_commanders	military.military_combatant.military_commanders
military.military_combatant.military_conflicts	military.military_combatant.military_conflicts
military.military_combatant_group.combatants	military.military_combatant_group.combatants
military.military_combatant_group.conflict	military.military_combatant_group.conflict
military.military_command.military_combatant	military.military_command.military_combatant
military.military_command.military_commander	military.military_command.military_commander
military.military_command.military_conflict	military.military_command.military_conflict
military.military_commander.military_commands	military.military_commander.military_commands
military.military_conflict.casualties	military.military_conflict.casualties
military.military_conflict.combatants	military.military_conflict.combatants
military.military_conflict.commanders	military.military_conflict.commanders
military.military_conflict.force_strengths	military.military_conflict.force_strengths
military.military_conflict.military_personnel_involved	military.military_conflict.military_personnel_involved
military.military_person.participated_in_conflicts	military.military_person.participated_in_conflicts
military.military_person.postings	military.military_person.postings
military.military_person.served_aboard	military.military_person.served_aboard
military.military_person.service	military.military_person.service
military.military_post.people_posted_here	military.military_post.people_posted_here
military.military_post.used_by_armed_forces	military.military_post.used_by_armed_forces
military.military_post_use.armed_force	military.military_post_use.armed_force
military.military_post_use.military_post	military.military_post_use.military_post
military.military_posting.from_date	military.military_posting.from_date
military.military_posting.person	military.military_posting.person
military.military_posting.post	military.military_posting.post
military.military_posting.to_date	military.military_posting.to_date
military.military_service.from_date	military.military_service.from_date
military.military_service.military_force	military.military_service.military_force
military.military_service.military_person	military.military_service.military_person
military.military_service.rank	military.military_service.rank
military.military_service.to_date	military.military_service.to_date
military.military_service.unit	military.military_service.unit
military.military_unit_place_of_origin.military_units	military.military_unit_place_of_origin.military_units
music.album.album_content_type	music.album.album_content_type
music.album.artist	music.album.artist
music.album.contributor	music.album.contributor
music.album.genre	music.album.genre
music.album.primary_release	music.album.primary_release
music.album.release_date	music.album.release_date
music.album.release_type	music.album.release_type
music.album.releases	music.album.releases
music.album.supporting_tours	music.album.supporting_tours
music.artist.active_end	music.artist.active_end
music.artist.active_start	music.artist.active_start
music.artist.album	music.artist.album
music.artist.genre	music.artist.genre
music.artist.home_page	music.artist.home_page
music.artist.label	music.artist.label
music.artist.origin	music.artist.origin
music.artist.track	music.artist.track
music.artist.track_contributions	music.artist.track_contributions
music.composer.compositions	music.composer.compositions
music.composition.composer	music.composition.composer
music.composition.form	music.composition.form
music.composition.language	music.composition.language
music.composition.lyricist	music.composition.lyricist
music.composition.musical_key	music.composition.musical_key
music.composition.recorded_as_album	music.composition.recorded_as_album
music.composition.recordings	music.composition.recordings
music.concert_tour.album_or_release_supporting	music.concert_tour.album_or_release_supporting
music.concert_tour.artist	music.concert_tour.artist
music.concert_tour.concerts	music.concert_tour.concerts
music.featured_artist.albums	music.featured_artist.albums
music.featured_artist.recordings	music.featured_artist.recordings
music.genre.albums	music.genre.albums
music.genre.parent_genre	music.genre.parent_genre
music.group_member.instruments_played	music.group_member.instruments_played
music.group_member.membership	music.group_member.membership
music.group_membership.end	music.group_membership.end
music.group_membership.group	music.group_membership.group
music.group_membership.member	music.group_membership.member
music.group_membership.role	music.group_membership.role
music.group_membership.start	music.group_membership.start
music.guitarist.guitars_played	music.guitarist.guitars_played
music.lyricist.lyrics_written	music.lyricist.lyrics_written
music.music_video_performance.music_video	music.music_video_performance.music_video
music.music_video_performance.music_video_performer	music.music_video_performance.music_video_performer
music.music_video_performance.special_music_video_performance_type	music.music_video_performance.special_music_video_performance_type
music.music_video_performer.music_video_performances	music.music_video_performer.music_video_performances
music.musical_group.member	music.musical_group.member
music.performance_role.guest_performances	music.performance_role.guest_performances
music.producer.releases_produced	music.producer.releases_produced
music.producer.tracks_produced	music.producer.tracks_produced
music.recording.artist	music.recording.artist
music.recording.canonical_version	music.recording.canonical_version
music.recording.contributions	music.recording.contributions
music.recording.engineer	music.recording.engineer
music.recording.featured_artists	music.recording.featured_artists
music.recording.length	music.recording.length
music.recording.lyrics_website	music.recording.lyrics_website
music.recording.producer	music.recording.producer
music.recording.releases	music.recording.releases
music.recording.song	music.recording.song
music.recording.tracks	music.recording.tracks
music.single.versions	music.single.versions
music.soundtrack.film	music.soundtrack.film
music.track_contribution.contributor	music.track_contribution.contributor
music.track_contribution.role	music.track_contribution.role
music.track_contribution.track	music.track_contribution.track
nytimes.topic.uri	nytimes.topic.uri
olympics.olympic_athlete.country	olympics.olympic_athlete.country
olympics.olympic_athlete_affiliation.athlete	olympics.olympic_athlete_affiliation.athlete
olympics.olympic_athlete_affiliation.country	olympics.olympic_athlete_affiliation.country
olympics.olympic_athlete_affiliation.olympics	olympics.olympic_athlete_affiliation.olympics
olympics.olympic_athlete_affiliation.sport	olympics.olympic_athlete_affiliation.sport
olympics.olympic_bidding_city.olympics_bid_on	olympics.olympic_bidding_city.olympics_bid_on
olympics.olympic_games.mascot	olympics.olympic_games.mascot
olympics.olympic_host_city.olympics_hosted	olympics.olympic_host_city.olympics_hosted
olympics.olympic_participating_country.ioc_code	olympics.olympic_participating_country.ioc_code
olympics.olympic_sport.games_contested_as_demonstration	olympics.olympic_sport.games_contested_as_demonstration
opera.opera_character.operas_appears_in	opera.opera_character.operas_appears_in
opera.opera_character_voice.character	opera.opera_character_voice.character
opera.opera_character_voice.opera	opera.opera_character_voice.opera
opera.opera_character_voice.voice	opera.opera_character_voice.voice
organization.club_interest.clubs	organization.club_interest.clubs
organization.leadership.from	organization.leadership.from
organization.leadership.organization	organization.leadership.organization
organization.leadership.person	organization.leadership.person
organization.leadership.role	organization.leadership.role
organization.leadership.title	organization.leadership.title
organization.leadership.to	organization.leadership.to
organization.membership_organization.members	organization.membership_organization.members
organization.membership_organization.number_of_members	organization.membership_organization.number_of_members
organization.non_profit_organization.registered_with	organization.non_profit_organization.registered_with
organization.non_profit_registration.date_registered	organization.non_profit_registration.date_registered
organization.non_profit_registration.non_profit_organization	organization.non_profit_registration.non_profit_organization
organization.non_profit_registration.registered_as	organization.non_profit_registration.registered_as
organization.non_profit_registration.registering_agency	organization.non_profit_registration.registering_agency
organization.organization.board_members	organization.organization.board_members
organization.organization.child	organization.organization.child
organization.organization.companies_acquired	organization.organization.companies_acquired
organization.organization.date_founded	organization.organization.date_founded
organization.organization.founders	organization.organization.founders
organization.organization.geographic_scope	organization.organization.geographic_scope
organization.organization.headquarters	organization.organization.headquarters
organization.organization.leadership	organization.organization.leadership
organization.organization.parent	organization.organization.parent
organization.organization.partnerships	organization.organization.partnerships
organization.organization.place_founded	organization.organization.place_founded
organization.organization.previous_names	organization.organization.previous_names
organization.organization.spun_off_from	organization.organization.spun_off_from
organization.organization_board_membership.from	organization.organization_board_membership.from
organization.organization_board_membership.member	organization.organization_board_membership.member
organization.organization_board_membership.organization	organization.organization_board_membership.organization
organization.organization_board_membership.role	organization.organization_board_membership.role
organization.organization_board_membership.title	organization.organization_board_membership.title
organization.organization_board_membership.to	organization.organization_board_membership.to
organization.organization_committee_title.members_with_this_title	organization.organization_committee_title.members_with_this_title
organization.organization_founder.organizations_founded	organization.organization_founder.organizations_founded
organization.organization_member.member_of	organization.organization_member.member_of
organization.organization_membership.from	organization.organization_membership.from
organization.organization_membership.member	organization.organization_membership.member
organization.organization_membership.organization	organization.organization_membership.organization
organization.organization_membership.to	organization.organization_membership.to
organization.organization_partnership.members	organization.organization_partnership.members
organization.organization_relationship.child	organization.organization_relationship.child
organization.organization_relationship.parent	organization.organization_relationship.parent
organization.organization_scope.organizations_with_this_scope	organization.organization_scope.organizations_with_this_scope
organization.organization_sector.organizations_in_this_sector	organization.organization_sector.organizations_in_this_sector
organization.organization_spin_off.child_company	organization.organization_spin_off.child_company
organization.organization_spin_off.parent_company	organization.organization_spin_off.parent_company
organization.role.governors	organization.role.governors
organization.role.leaders	organization.role.leaders
people.appointed_role.appointment	people.appointed_role.appointment
people.appointee.position	people.appointee.position
people.appointer.appointment_made	people.appointer.appointment_made
people.appointment.appointed_by	people.appointment.appointed_by
people.appointment.appointed_role	people.appointment.appointed_role
people.appointment.appointee	people.appointment.appointee
people.appointment.declared_on	people.appointment.declared_on
people.cause_of_death.includes_causes_of_death	people.cause_of_death.includes_causes_of_death
people.cause_of_death.parent_cause_of_death	people.cause_of_death.parent_cause_of_death
people.deceased_person.cause_of_death	people.deceased_person.cause_of_death
people.deceased_person.date_of_burial	people.deceased_person.date_of_burial
people.deceased_person.date_of_death	people.deceased_person.date_of_death
people.deceased_person.place_of_burial	people.deceased_person.place_of_burial
people.deceased_person.place_of_death	people.deceased_person.place_of_death
people.ethnicity.geographic_distribution	people.ethnicity.geographic_distribution
people.ethnicity.included_in_group	people.ethnicity.included_in_group
people.ethnicity.includes_groups	people.ethnicity.includes_groups
people.ethnicity.languages_spoken	people.ethnicity.languages_spoken
people.ethnicity.people	people.ethnicity.people
people.ethnicity.population	people.ethnicity.population
people.family.country	people.family.country
people.family.founder	people.family.founder
people.family.members	people.family.members
people.family_member.family	people.family_member.family
people.group.member	people.group.member
people.human_measurement.body_part	people.human_measurement.body_part
people.human_measurement.date	people.human_measurement.date
people.human_measurement.measurement	people.human_measurement.measurement
people.human_measurement.person	people.human_measurement.person
people.marriage.from	people.marriage.from
people.marriage.location_of_ceremony	people.marriage.location_of_ceremony
people.marriage.spouse	people.marriage.spouse
people.marriage.to	people.marriage.to
people.marriage.type_of_union	people.marriage.type_of_union
people.measured_person.measurements	people.measured_person.measurements
people.measured_person.sizes	people.measured_person.sizes
people.person.children	people.person.children
people.person.date_of_birth	people.person.date_of_birth
people.person.education	people.person.education
people.person.employment_history	people.person.employment_history
people.person.ethnicity	people.person.ethnicity
people.person.gender	people.person.gender
people.person.height_meters	people.person.height_meters
people.person.languages	people.person.languages
people.person.metaweb_user_s	people.person.metaweb_user_s
people.person.nationality	people.person.nationality
people.person.parents	people.person.parents
people.person.place_of_birth	people.person.place_of_birth
people.person.places_lived	people.person.places_lived
people.person.profession	people.person.profession
people.person.quotations	people.person.quotations
people.person.quotationsbook_id	people.person.quotationsbook_id
people.person.religion	people.person.religion
people.person.sibling_s	people.person.sibling_s
people.person.spouse_s	people.person.spouse_s
people.person.weight_kg	people.person.weight_kg
people.place_lived.end_date	people.place_lived.end_date
people.place_lived.location	people.place_lived.location
people.place_lived.person	people.place_lived.person
people.place_lived.start_date	people.place_lived.start_date
people.place_of_interment.interred_here	people.place_of_interment.interred_here
people.profession.corresponding_type	people.profession.corresponding_type
people.profession.part_of_professional_field	people.profession.part_of_professional_field
people.profession.people_with_this_profession	people.profession.people_with_this_profession
people.profession.represented_by_trade_unions	people.profession.represented_by_trade_unions
people.profession.specialization_of	people.profession.specialization_of
people.profession.specializations	people.profession.specializations
people.sibling_relationship.sibling	people.sibling_relationship.sibling
periodicals.newspaper_circulation_area.newspapers	periodicals.newspaper_circulation_area.newspapers
pipeline.task.review_flags	pipeline.task.review_flags
pipeline.task.votes	pipeline.task.votes
projects.project_focus.projects	projects.project_focus.projects
projects.project_participant.projects	projects.project_participant.projects
projects.project_participation.participant	projects.project_participation.participant
projects.project_participation.project	projects.project_participation.project
projects.project_role.projects	projects.project_role.projects
protected_sites.listed_site.designation_as_natural_or_cultural_site	protected_sites.listed_site.designation_as_natural_or_cultural_site
protected_sites.natural_or_cultural_site_listing.date_listed	protected_sites.natural_or_cultural_site_listing.date_listed
protected_sites.natural_or_cultural_site_listing.designation	protected_sites.natural_or_cultural_site_listing.designation
protected_sites.natural_or_cultural_site_listing.listed_site	protected_sites.natural_or_cultural_site_listing.listed_site
protected_sites.protected_site.date_established	protected_sites.protected_site.date_established
protected_sites.protected_site.system	protected_sites.protected_site.system
quotationsbook.author	quotationsbook.author
quotationsbook.quote	quotationsbook.quote
quotationsbook.subject	quotationsbook.subject
radio.radio_subject.programs_with_this_subject	radio.radio_subject.programs_with_this_subject
religion.belief.belief_of	religion.belief.belief_of
religion.deity.deity_of	religion.deity.deity_of
religion.founding_figure.religion_founded	religion.founding_figure.religion_founded
religion.place_of_worship.religion	religion.place_of_worship.religion
religion.place_of_worship.type_of_place_of_worship	religion.place_of_worship.type_of_place_of_worship
religion.religion.beliefs	religion.religion.beliefs
religion.religion.branched_from	religion.religion.branched_from
religion.religion.branched_into	religion.religion.branched_into
religion.religion.collective_term_for_adherents	religion.religion.collective_term_for_adherents
religion.religion.deities	religion.religion.deities
religion.religion.founding_figures	religion.religion.founding_figures
religion.religion.holidays	religion.religion.holidays
religion.religion.includes	religion.religion.includes
religion.religion.is_part_of	religion.religion.is_part_of
religion.religion.notable_figures	religion.religion.notable_figures
religion.religion.number_of_adherents	religion.religion.number_of_adherents
religion.religion.organizations	religion.religion.organizations
religion.religion.places_of_worship	religion.religion.places_of_worship
religion.religion.places_of_worship_historical	religion.religion.places_of_worship_historical
religion.religion.sacred_sites	religion.religion.sacred_sites
religion.religion.texts	religion.religion.texts
religion.religion.types_of_places_of_worship	religion.religion.types_of_places_of_worship
religion.religious_leader.religious_leadership	religion.religious_leader.religious_leadership
religion.religious_leadership_jurisdiction.leader	religion.religious_leadership_jurisdiction.leader
religion.religious_leadership_jurisdiction.title	religion.religious_leadership_jurisdiction.title
religion.religious_leadership_jurisdiction_appointment.from	religion.religious_leadership_jurisdiction_appointment.from
religion.religious_leadership_jurisdiction_appointment.title	religion.religious_leadership_jurisdiction_appointment.title
religion.religious_leadership_jurisdiction_appointment.to	religion.religious_leadership_jurisdiction_appointment.to
religion.religious_organization.associated_with	religion.religious_organization.associated_with
religion.religious_organization_leadership.role	religion.religious_organization_leadership.role
religion.religious_text.religious_text_of	religion.religious_text.religious_text_of
royalty.chivalric_order_member.belongs_to_order	royalty.chivalric_order_member.belongs_to_order
royalty.chivalric_order_membership.order	royalty.chivalric_order_membership.order
royalty.chivalric_order_membership.recipient	royalty.chivalric_order_membership.recipient
royalty.chivalric_order_officer.offices_held	royalty.chivalric_order_officer.offices_held
royalty.monarch.from_date	royalty.monarch.from_date
royalty.monarch.to_date	royalty.monarch.to_date
royalty.noble_person.titles	royalty.noble_person.titles
royalty.noble_rank.gender	royalty.noble_rank.gender
royalty.noble_rank.opposite_gender_equivalent	royalty.noble_rank.opposite_gender_equivalent
royalty.noble_rank.titles_conferring_this_rank	royalty.noble_rank.titles_conferring_this_rank
royalty.noble_rank.used_in	royalty.noble_rank.used_in
royalty.noble_title_tenure.from_date	royalty.noble_title_tenure.from_date
royalty.noble_title_tenure.noble_person	royalty.noble_title_tenure.noble_person
royalty.noble_title_tenure.noble_title	royalty.noble_title_tenure.noble_title
royalty.noble_title_tenure.to_date	royalty.noble_title_tenure.to_date
royalty.royal_line.monarchs_from_this_line	royalty.royal_line.monarchs_from_this_line
royalty.royal_line.succeeded_by	royalty.royal_line.succeeded_by
royalty.system_of_nobility.ranks	royalty.system_of_nobility.ranks
royalty.system_of_nobility.titles	royalty.system_of_nobility.titles
